,do_level,h2o_level,blower_hz,cycle_id,do_level_scaled,h2o_level_scaled,blower_hz_scaled,cycle_id_scaled,pca 1,pca 2,kmeans_label3,kmeans_label4,sch_label
579,1.17557001,4.15141535,50.20999908,21,0.2156195788026252,0.15828452648389835,0.999376893065481,0.5882352941176471,-0.09054903212053955,-0.2137087014028173,0,5,0
580,1.84241998,4.16137934,49.84999847,21,0.3384622449905828,0.16493755607323068,0.9919002451575613,0.5882352941176471,-0.005448761460354564,-0.16296066440856258,0,5,0
581,2.53432012,4.17835093,27.32999992,21,0.4659194868847694,0.1762696118508873,0.5241952041988471,0.5882352941176471,0.3392958025874794,0.022050020338609755,2,6,1
582,2.59952998,4.18624258,26.43000031,21,0.477932013576708,0.18153892474247524,0.5055036242005938,0.5882352941176471,0.35569222410798157,0.03535199847286662,2,6,1
583,2.65039992,4.19258022,26.44000053,21,0.4873029355824801,0.18577061369906112,0.5057113130818479,0.5882352941176471,0.3601223665275411,0.04166107116239578,2,6,1
584,3.16285992,4.20729733,26.45999908,21,0.581704908360076,0.19559733655802214,0.5061266515920214,0.5882352941176471,0.42000276082964755,0.0822916548895254,2,6,1
585,3.25334001,4.21905851,26.45000076,21,0.5983725487478029,0.20345036316136644,0.5059190021707866,0.5882352941176471,0.42806427932792146,0.09390816245220361,2,6,1
586,0.26063299,4.34956217,50.20999908,21,0.04707596631529966,0.2905886191708693,0.999376893065481,0.5882352941176471,-0.2632425191254297,-0.1795747935203,0,5,0
587,1.36491001,4.34843445,50.20999908,21,0.25049853428346286,0.28983563221198283,0.999376893065481,0.5882352941176471,-0.12414059388293325,-0.10741119177089925,0,5,0
588,2.76465011,4.34051228,26.44000053,21,0.5083493456949086,0.28454594089136487,0.5057113130818479,0.5882352941176471,0.33139191817870695,0.1196368354791943,2,6,1
589,3.78113008,4.3482213,26.42000008,21,0.6955985250589793,0.28969331038538826,0.5052959351116553,0.5882352941176471,0.45711993625260855,0.19034552840235186,2,6,1
590,4.52820015,4.34617949,26.45000076,21,0.8332188045170771,0.28832997879374744,0.5059190021707866,0.5882352941176471,0.5512482336296392,0.23838185217917962,2,6,1
591,5.11314011,4.3482213,26.45000076,21,0.9409725534544539,0.28969331038538826,0.5059190021707866,0.5882352941176471,0.6241623702711946,0.27786412960712276,2,6,1
592,1.37936997,4.35431528,49.20999908,21,0.2531622519400314,0.29376230576342444,0.9786084618455458,0.5882352941176471,-0.11236948361382908,-0.0978246555344538,0,5,0
593,3.41398001,4.34121323,26.42000008,21,0.6279645811151935,0.28501397037459864,0.5052959351116553,0.5882352941176471,0.41302177246411903,0.16283634077355935,2,6,1
594,4.55017996,4.34550905,26.43000031,21,0.8372677789253758,0.28788232106247014,0.5055036242005938,0.5882352941176471,0.5544390369385503,0.23962627950743026,2,6,1
595,5.23336983,4.34550905,26.45000076,21,0.963120472813034,0.28788232106247014,0.5059190021707866,0.5882352941176471,0.640061522977979,0.28448778513232137,2,6,1
596,0.46395499,3.93178773,50.20999908,22,0.0845305928404653,0.01163754525503613,0.999376893065481,0.6176470588235294,-0.12099296564038707,-0.34946716561187435,0,5,0
597,2.29981995,3.94038033,38.34000015,22,0.4227214252513119,0.01737488762985695,0.7528556367070722,0.6176470588235294,0.2457011842471074,-0.15526299547936956,2,6,1
598,2.73329997,3.9344995,26.45999908,22,0.5025742314170064,0.013448214078415344,0.5061266515920214,0.6176470588235294,0.4404913065065651,-0.06022037196149804,2,6,1
599,2.76785994,3.93629718,26.44000053,22,0.5089406392286103,0.014648538269040667,0.5057113130818479,0.6176470588235294,0.4445441353569722,-0.056972268473430156,2,6,1
600,3.21973991,3.93133068,26.44000053,22,0.5921829618034081,0.011332369600121961,0.5057113130818479,0.6176470588235294,0.5027780582589687,-0.029587842945499328,2,6,1
601,3.67532992,3.93788195,26.42000008,22,0.6761087232711611,0.015706700882841762,0.5052959351116553,0.6176470588235294,0.5583567804641679,0.0036429595350547235,2,6,1
602,3.96738005,3.94016695,26.42000008,22,0.7299082557653137,0.017232412230567373,0.5052959351116553,0.6176470588235294,0.5943928937555083,0.02395849436643482,2,6,1
603,4.12538004,3.94217777,26.43000031,22,0.7590139630494732,0.01857505157071282,0.5055036242005938,0.6176470588235294,0.6135462412663322,0.03525984429391095,2,6,1
604,0.15821899,4.06207752,50.22000122,22,0.0282099404009947,0.09863299868863606,0.999584621822123,0.6176470588235294,-0.19748071394233924,-0.3076020723015612,0,5,0
605,1.50138998,4.06570339,50.20000076,22,0.2756399666150148,0.10105401882184317,0.999169243644246,0.6176470588235294,-0.029508443732097385,-0.21733013385694036,0,5,0
606,3.00763011,4.07112694,26.44000053,22,0.553109505210774,0.1046753631456756,0.5057113130818479,0.6176470588235294,0.4354039709533716,0.023027079188198664,2,6,1
607,3.7797699,4.08038998,26.43000031,22,0.6953479617460717,0.11086036325177373,0.5055036242005938,0.6176470588235294,0.5298566779657947,0.07833127886218665,2,6,1
